merchant_name,merchant_category,amount,is_recurring,user_balance_pre,hour,day_of_week,label_category_enc,label_urgency_enc
10,5,45557,0,58615,19,4,1,1
34,11,116,0,34877,14,4,0,0
17,14,12827,0,24762,0,6,0,0
0,12,1329,0,94501,12,6,0,0
22,6,49924,0,11562,3,1,1,1
19,0,13259,0,71114,4,3,1,1
35,13,19621,1,61275,6,0,0,0
19,0,479,0,91572,3,5,1,1
25,15,9508,0,60977,2,4,2,2
33,2,18514,0,52959,1,1,1,1
5,6,28668,0,17513,18,6,1,1
9,8,776,0,2430,1,1,2,2
19,0,11468,0,26699,8,1,1,1
29,1,27992,0,86881,16,2,0,0
28,3,13091,0,54287,5,1,0,0
7,7,46797,0,12709,19,1,1,1
35,13,46985,1,13494,16,6,0,0
7,7,7722,0,98655,22,4,1,1
23,10,30893,0,86809,16,6,2,2
20,9,49386,0,4647,4,1,0,0
7,7,11900,0,82246,1,5,1,1
15,11,31123,0,43464,11,4,0,0
4,4,5771,0,65303,4,3,2,2
23,10,45800,1,24453,20,4,2,2
0,12,29282,0,40824,3,1,0,0
29,1,11124,0,29207,5,1,0,0
34,11,12969,0,66164,16,6,0,0
4,4,10946,1,47546,8,2,2,2
19,0,49977,0,18432,0,1,1,1
7,7,11434,0,26433,11,5,1,1
1,7,42884,0,2084,3,3,1,1
18,0,22199,0,82527,5,3,1,1
1,7,6088,0,51724,1,1,1,1
19,0,38764,0,79589,17,3,1,1
19,0,35072,0,10678,22,0,1,1
5,6,32129,0,85374,21,3,1,1
11,3,14657,0,60217,23,4,0,0
1,7,30052,0,7214,0,0,1,1
29,1,42818,0,46559,21,0,0,0
34,11,8709,0,89555,15,6,0,0
10,5,24200,0,86892,12,2,1,1
12,14,4019,0,20049,14,2,0,0
8,10,826,0,68267,0,3,2,2
22,6,29881,0,85672,13,0,1,1
27,15,15578,0,48123,17,0,2,2
5,6,2492,0,30370,3,0,1,1
16,4,27940,0,78112,4,5,2,2
14,8,26075,1,63813,8,4,2,2
14,8,26612,1,62235,21,6,2,2
35,13,48262,1,24539,3,1,0,0
20,9,5426,0,81018,17,3,0,0
34,11,14388,0,66348,14,2,0,0
5,6,30949,0,98991,8,5,1,1
9,8,44647,1,22672,16,6,2,2
10,5,48720,0,41776,0,4,1,1
25,15,41833,0,40173,23,0,2,2
35,13,45612,1,60191,16,5,0,0
15,11,35821,0,53121,1,6,0,0
27,15,25708,1,27492,12,4,2,2
29,1,10773,0,76243,18,5,0,0
30,9,38125,0,76699,1,4,0,0
23,10,7964,0,74143,0,3,2,2
3,2,15394,0,61271,2,0,1,1
25,15,27814,1,40865,19,2,2,2
23,10,38590,1,38764,4,3,2,2
14,8,5808,1,88917,19,6,2,2
0,12,7502,0,37498,7,5,0,0
4,4,25028,0,78987,4,4,2,2
2,2,28882,0,25384,2,3,1,1
1,7,17896,0,30908,13,0,1,1
32,0,45803,0,19728,13,6,1,1
4,4,27250,0,62297,20,4,2,2
13,5,42101,0,36030,4,5,1,1
11,3,42383,0,69667,9,1,0,0
11,3,42730,0,33608,10,1,0,0
29,1,196,0,26676,10,2,0,0
11,3,3665,0,79022,2,3,0,0
0,12,29346,0,6781,6,5,0,0
22,6,42083,0,9097,16,2,1,1
10,5,34748,0,22206,8,2,1,1
23,10,19704,0,69519,20,3,2,2
27,15,9753,0,68177,2,5,2,2
23,10,41475,1,36624,1,0,2,2
15,11,27820,0,78138,4,6,0,0
10,5,11338,0,62398,11,0,1,1
35,13,36634,1,4837,3,6,0,0
26,15,41053,0,16234,18,2,2,2
23,10,12854,1,88648,0,1,2,2
1,7,21468,0,78469,8,6,1,1
7,7,34304,0,89690,1,4,1,1
31,1,817,0,96940,23,1,0,0
24,13,10736,1,86696,0,6,0,0
15,11,38475,0,12299,2,3,0,0
16,4,16395,1,1673,7,4,2,2
16,4,46251,1,8206,8,0,2,2
4,4,8741,0,99356,8,2,2,2
13,5,8813,0,90901,0,3,1,1
17,14,14669,0,92040,8,1,0,0
29,1,24165,0,36988,22,5,0,0
19,0,46085,0,36148,5,5,1,1
11,3,47079,0,75205,13,2,0,0
18,0,24311,0,36734,10,0,1,1
15,11,13048,0,17168,12,6,0,0
5,6,26526,0,61264,12,2,1,1
0,12,8576,0,49367,11,1,0,0
30,9,8940,0,98606,7,5,0,0
23,10,12192,1,22229,16,0,2,2
27,15,27425,0,52686,7,6,2,2
15,11,12495,0,45687,3,6,0,0
32,0,21111,0,99000,3,0,1,1
13,5,46638,0,65437,12,2,1,1
17,14,909,0,39966,12,1,0,0
1,7,3301,0,69084,10,0,1,1
11,3,13216,0,79552,0,6,0,0
31,1,8361,0,53250,10,3,0,0
26,15,19078,1,39492,6,5,2,2
10,5,40531,0,95445,23,1,1,1
0,12,2312,0,37756,6,1,0,0
9,8,7846,1,2686,6,5,2,2
3,2,41752,0,71746,9,3,1,1
22,6,40266,0,71298,18,1,1,1
13,5,10570,0,97792,8,5,1,1
0,12,21694,0,81906,6,0,0,0
22,6,12070,0,31109,7,4,1,1
25,15,31850,0,56418,11,1,2,2
7,7,8298,0,74999,19,6,1,1
17,14,35092,0,17763,4,3,0,0
20,9,16222,0,82806,3,3,0,0
34,11,6686,0,69469,14,1,0,0
30,9,49756,0,85911,8,1,0,0
27,15,16346,0,40785,8,4,2,2
28,3,20939,0,30061,7,6,0,0
20,9,26622,0,13205,13,3,0,0
20,9,32597,0,26249,5,4,0,0
29,1,23012,0,8640,6,6,0,0
31,1,3048,0,19716,15,6,0,0
31,1,33892,0,63975,19,4,0,0
4,4,12543,0,39594,7,1,2,2
6,12,18126,0,59292,1,2,0,0
7,7,28362,0,3864,4,2,1,1
35,13,20757,1,9109,5,3,0,0
34,11,5094,0,99728,16,2,0,0
30,9,45192,0,73554,6,5,0,0
30,9,43184,0,22318,11,6,0,0
29,1,23147,0,50769,18,4,0,0
22,6,4908,0,73683,2,5,1,1
17,14,35791,0,97753,14,6,0,0
33,2,17176,0,36053,16,0,1,1
12,14,39570,0,87847,7,1,0,0
22,6,32336,0,62470,2,3,1,1
0,12,38624,0,32721,13,3,0,0
33,2,7782,0,71223,13,1,1,1
18,0,46751,0,72056,19,2,1,1
31,1,44728,0,27894,18,1,0,0
10,5,48492,0,96364,19,4,1,1
17,14,44958,0,37029,14,3,0,0
4,4,10032,1,51846,15,3,2,2
3,2,25143,0,37525,11,6,1,1
14,8,47441,1,31528,14,4,2,2
35,13,3736,1,25387,12,2,0,0
6,12,1454,0,66447,2,5,0,0
34,11,2889,0,66768,18,0,0,0
22,6,11122,0,5877,22,5,1,1
29,1,14672,0,10836,4,0,0,0
24,13,24910,1,13641,9,0,0,0
7,7,36857,0,6666,14,4,1,1
10,5,12320,0,86763,10,1,1,1
10,5,19450,0,60114,2,6,1,1
35,13,20648,1,30107,8,2,0,0
27,15,31387,1,36235,12,5,2,2
6,12,47705,0,92017,13,5,0,0
14,8,29184,1,98897,21,5,2,2
10,5,40574,0,75511,10,4,1,1
7,7,31945,0,51288,13,0,1,1
15,11,16365,0,43323,23,6,0,0
27,15,15310,1,2283,6,2,2,2
29,1,1177,0,17505,0,6,0,0
4,4,14261,0,51390,12,5,2,2
5,6,3496,0,52059,18,6,1,1
13,5,15743,0,57381,9,3,1,1
21,6,48002,0,70086,4,4,1,1
34,11,625,0,82268,19,6,0,0
26,15,38546,0,6241,23,1,2,2
8,10,48647,1,31597,2,4,2,2
24,13,8964,1,3554,16,2,0,0
3,2,45225,0,26718,22,2,1,1
16,4,15256,1,15194,3,1,2,2
10,5,3346,0,82194,14,0,1,1
21,6,30473,0,46220,10,4,1,1
33,2,18014,0,83096,21,1,1,1
5,6,18832,0,98432,8,0,1,1
6,12,14854,0,67844,2,0,0,0
25,15,36869,0,16330,16,0,2,2
17,14,34794,0,28203,21,1,0,0
33,2,26717,0,21065,15,3,1,1
35,13,32430,1,81309,12,4,0,0
2,2,26799,0,50292,13,3,1,1
15,11,27625,0,18789,2,3,0,0
27,15,787,0,39340,10,2,2,2
34,11,1150,0,17681,22,4,0,0
29,1,33128,0,48363,5,4,0,0
12,14,44723,0,1072,2,6,0,0
18,0,47668,0,83705,2,0,1,1
30,9,20811,0,55975,10,5,0,0
4,4,24572,1,17401,3,4,2,2
0,12,13809,0,32651,21,1,0,0
6,12,37269,0,35279,13,5,0,0
7,7,14111,0,13223,22,5,1,1
4,4,21026,1,95223,22,2,2,2
29,1,28590,0,97964,16,2,0,0
9,8,21733,1,51400,14,1,2,2
9,8,46858,1,80096,12,4,2,2
16,4,35944,0,1406,0,6,2,2
21,6,16017,0,98291,14,6,1,1
30,9,35624,0,35281,2,0,0,0
28,3,10844,0,3846,11,2,0,0
34,11,15952,0,28944,15,4,0,0
30,9,44835,0,17966,13,5,0,0
6,12,2716,0,24885,12,0,0,0
3,2,10839,0,52245,22,2,1,1
23,10,10935,0,58079,13,3,2,2
8,10,47346,1,70612,9,4,2,2
21,6,15717,0,90416,7,4,1,1
11,3,45237,0,517,23,5,0,0
14,8,49982,1,23462,11,5,2,2
0,12,14021,0,39418,12,4,0,0
35,13,44183,1,63843,1,4,0,0
29,1,17711,0,90945,13,4,0,0
10,5,29103,0,42915,20,1,1,1
14,8,8247,0,4360,4,3,2,2
0,12,14088,0,88768,1,3,0,0
15,11,8507,0,65087,10,2,0,0
4,4,13453,0,10387,20,0,2,2
13,5,19678,0,96197,18,3,1,1
4,4,13687,0,73705,10,5,2,2
19,0,2364,0,44416,23,2,1,1
23,10,8965,0,83098,2,2,2,2
22,6,31093,0,93306,12,2,1,1
24,13,17811,1,2925,17,5,0,0
20,9,33283,0,22389,11,1,0,0
15,11,24430,0,75102,2,3,0,0
8,10,2722,1,32627,3,0,2,2
9,8,41669,0,53392,22,0,2,2
29,1,37696,0,59196,3,1,0,0
30,9,6947,0,69013,21,5,0,0
1,7,16987,0,78978,3,0,1,1
22,6,48602,0,81793,8,3,1,1
27,15,39239,1,92538,2,5,2,2
24,13,28707,1,39375,20,5,0,0
35,13,38797,1,34219,8,6,0,0
35,13,10385,1,94688,22,6,0,0
11,3,40464,0,38290,14,0,0,0
19,0,1167,0,1035,20,6,1,1
23,10,28735,1,97665,19,6,2,2
35,13,38869,1,70106,0,0,0,0
20,9,11413,0,83989,8,3,0,0
13,5,49024,0,66562,16,6,1,1
31,1,8538,0,27373,11,2,0,0
5,6,43174,0,72151,4,2,1,1
10,5,25293,0,91926,12,6,1,1
7,7,26367,0,40601,6,3,1,1
10,5,49451,0,89556,18,3,1,1
16,4,37283,1,51201,18,4,2,2
25,15,29248,1,20706,3,5,2,2
28,3,35686,0,8279,2,1,0,0
15,11,25278,0,53030,0,2,0,0
11,3,21245,0,47204,12,3,0,0
34,11,21762,0,65939,6,5,0,0
33,2,49357,0,99937,7,5,1,1
12,14,11381,0,33892,9,3,0,0
1,7,548,0,7355,14,6,1,1
2,2,27292,0,70093,1,2,1,1
5,6,4772,0,54858,9,6,1,1
7,7,7080,0,20672,23,3,1,1
6,12,4603,0,67647,19,1,0,0
0,12,9518,0,26939,4,5,0,0
15,11,33691,0,31089,11,3,0,0
22,6,4263,0,59827,21,3,1,1
15,11,3087,0,82054,13,2,0,0
35,13,33699,1,84777,17,0,0,0
8,10,45561,1,44118,6,1,2,2
32,0,39992,0,36935,23,1,1,1
9,8,43876,0,76310,13,3,2,2
29,1,39184,0,64042,4,1,0,0
24,13,22161,1,20535,6,0,0,0
28,3,23861,0,51518,17,2,0,0
27,15,20925,0,6036,2,3,2,2
17,14,49369,0,91110,9,4,0,0
25,15,21193,0,65808,3,4,2,2
1,7,22171,0,77108,13,3,1,1
24,13,171,1,22596,15,0,0,0
1,7,42742,0,6305,14,6,1,1
12,14,21866,0,68734,18,1,0,0
4,4,20558,1,20628,20,4,2,2
11,3,43680,0,60771,10,3,0,0
34,11,23861,0,80409,15,5,0,0
0,12,33751,0,56252,13,1,0,0
8,10,342,0,66148,18,5,2,2
2,2,34178,0,52461,16,6,1,1
11,3,10531,0,32572,10,4,0,0
23,10,2140,1,97077,6,4,2,2
13,5,10962,0,60694,2,1,1,1
0,12,6565,0,58624,18,4,0,0
13,5,12014,0,77879,17,5,1,1
12,14,34809,0,12339,7,3,0,0
0,12,25100,0,47923,11,4,0,0
15,11,27651,0,20522,17,6,0,0
4,4,14522,0,86190,13,3,2,2
4,4,10028,0,22947,9,6,2,2
21,6,46527,0,56652,9,3,1,1
4,4,44081,1,72876,18,1,2,2
16,4,46189,0,34511,5,6,2,2
34,11,20675,0,41640,5,5,0,0
5,6,49182,0,28042,1,3,1,1
12,14,21098,0,65264,10,2,0,0
6,12,33518,0,80260,16,2,0,0
23,10,36140,1,28037,0,5,2,2
16,4,13558,0,69329,0,4,2,2
25,15,31490,1,52744,14,6,2,2
18,0,26258,0,89793,22,0,1,1
28,3,41521,0,44243,14,1,0,0
28,3,37263,0,85308,13,6,0,0
28,3,1840,0,85546,5,4,0,0
13,5,46975,0,78617,16,4,1,1
5,6,38513,0,17795,23,5,1,1
35,13,25503,1,73019,14,2,0,0
19,0,46397,0,67527,3,5,1,1
6,12,3129,0,32299,11,0,0,0
5,6,32267,0,43478,22,2,1,1
32,0,22272,0,46940,10,6,1,1
27,15,29083,0,31449,15,1,2,2
8,10,6663,0,42823,23,3,2,2
22,6,20959,0,58168,18,5,1,1
12,14,42286,0,12770,21,5,0,0
18,0,18046,0,93680,18,1,1,1
5,6,24193,0,67228,10,6,1,1
28,3,20505,0,8874,1,3,0,0
22,6,46077,0,13922,5,2,1,1
18,0,21248,0,6951,0,5,1,1
4,4,21353,1,82785,3,2,2,2
31,1,38293,0,84237,22,1,0,0
4,4,9414,1,30924,1,4,2,2
7,7,28041,0,67658,6,2,1,1
34,11,37750,0,38962,3,4,0,0
34,11,19640,0,3337,0,6,0,0
14,8,40283,0,42351,20,3,2,2
30,9,7900,0,47039,12,1,0,0
17,14,46395,0,21493,8,2,0,0
4,4,6945,0,67221,21,6,2,2
21,6,37123,0,12129,2,4,1,1
0,12,14961,0,30206,23,3,0,0
29,1,48359,0,49369,3,6,0,0
1,7,38312,0,57235,16,6,1,1
4,4,19753,0,38725,11,6,2,2
7,7,11679,0,95809,13,1,1,1
17,14,42718,0,11291,12,3,0,0
1,7,27932,0,8841,2,2,1,1
3,2,10688,0,22203,12,6,1,1
10,5,42405,0,38075,12,0,1,1
6,12,43854,0,63350,14,6,0,0
1,7,45581,0,64312,11,2,1,1
25,15,8518,0,78027,17,0,2,2
13,5,43644,0,83982,23,6,1,1
26,15,27936,1,83654,19,4,2,2
10,5,7739,0,73615,14,4,1,1
13,5,30225,0,16636,7,2,1,1
34,11,28641,0,10718,1,3,0,0
2,2,25931,0,32024,15,1,1,1
21,6,8488,0,18016,22,5,1,1
1,7,4842,0,27862,0,1,1,1
15,11,27689,0,64492,7,5,0,0
11,3,29744,0,81013,6,6,0,0
24,13,18193,1,53401,11,1,0,0
0,12,40521,0,22022,14,5,0,0
12,14,30110,0,40351,23,6,0,0
34,11,9282,0,49900,9,5,0,0
10,5,32187,0,99014,20,1,1,1
14,8,37298,0,77118,3,2,2,2
13,5,23431,0,76868,11,2,1,1
23,10,45012,1,57997,2,6,2,2
29,1,39936,0,6395,4,4,0,0
3,2,11824,0,97880,5,4,1,1
31,1,17865,0,38320,2,6,0,0
13,5,9319,0,24167,6,6,1,1
27,15,30824,1,99463,23,6,2,2
29,1,23771,0,36674,4,6,0,0
17,14,19263,0,76555,0,5,0,0
12,14,7601,0,34672,16,6,0,0
16,4,14102,0,8826,2,2,2,2
0,12,38318,0,42735,23,1,0,0
16,4,42739,0,57574,8,1,2,2
14,8,45868,1,69750,0,6,2,2
21,6,47488,0,91819,9,6,1,1
32,0,20548,0,27517,12,1,1,1
3,2,4354,0,33290,9,6,1,1
20,9,11295,0,83246,17,0,0,0
30,9,36065,0,60282,10,0,0,0
13,5,27837,0,39977,20,1,1,1
4,4,26743,1,84689,22,6,2,2
24,13,37992,1,86554,0,5,0,0
29,1,17354,0,23988,3,0,0,0
27,15,2278,0,7419,9,4,2,2
21,6,33012,0,57088,6,4,1,1
25,15,21493,1,18601,15,3,2,2
28,3,19057,0,20606,5,4,0,0
34,11,2503,0,14013,8,3,0,0
7,7,48500,0,77678,18,0,1,1
26,15,26432,1,56128,8,0,2,2
35,13,8992,1,18408,15,1,0,0
5,6,15311,0,77453,22,1,1,1
8,10,24508,1,50016,8,2,2,2
28,3,5049,0,15425,12,2,0,0
7,7,13801,0,29811,5,1,1,1
14,8,42157,0,23347,13,5,2,2
10,5,14169,0,21251,1,0,1,1
33,2,44616,0,37633,4,4,1,1
9,8,12268,0,66114,4,0,2,2
6,12,28162,0,1152,21,3,0,0
34,11,12769,0,35577,21,3,0,0
12,14,28756,0,98850,15,2,0,0
19,0,43476,0,75584,0,0,1,1
23,10,15307,0,47189,10,0,2,2
2,2,11736,0,50785,9,0,1,1
2,2,4447,0,35563,4,4,1,1
23,10,16240,1,84331,6,5,2,2
34,11,19770,0,14292,3,1,0,0
12,14,16432,0,53495,11,1,0,0
23,10,29036,1,35993,22,6,2,2
2,2,15391,0,44810,11,5,1,1
24,13,49116,1,33247,0,3,0,0
9,8,32465,0,78145,20,2,2,2
11,3,31217,0,11221,3,3,0,0
15,11,48920,0,82458,21,6,0,0
33,2,14026,0,86922,1,2,1,1
2,2,49191,0,56751,5,0,1,1
15,11,25875,0,96278,12,6,0,0
6,12,38781,0,84243,18,6,0,0
15,11,23331,0,29939,15,5,0,0
11,3,33868,0,86454,22,4,0,0
31,1,16146,0,3530,14,4,0,0
30,9,24973,0,8224,11,3,0,0
26,15,18048,1,70794,22,2,2,2
30,9,36533,0,18841,14,6,0,0
14,8,8738,1,16554,23,1,2,2
9,8,29068,1,52517,8,4,2,2
1,7,49164,0,76279,19,3,1,1
13,5,22675,0,98889,10,0,1,1
14,8,30247,1,18678,1,2,2,2
26,15,26013,0,75559,22,0,2,2
28,3,42176,0,54712,23,6,0,0
6,12,5895,0,81819,15,0,0,0
27,15,44790,1,72681,4,6,2,2
3,2,39426,0,15040,11,4,1,1
10,5,11228,0,46362,23,0,1,1
11,3,47182,0,32861,20,0,0,0
21,6,12859,0,30177,12,6,1,1
1,7,31310,0,87778,1,1,1,1
9,8,35062,0,13658,19,1,2,2
1,7,47834,0,8636,5,6,1,1
30,9,2570,0,10187,10,0,0,0
11,3,783,0,37583,7,1,0,0
26,15,20517,0,86503,8,3,2,2
24,13,27428,1,16106,9,0,0,0
31,1,16251,0,38770,13,2,0,0
9,8,32995,0,97849,23,3,2,2
1,7,4026,0,27963,12,3,1,1
29,1,4122,0,91642,18,3,0,0
30,9,13561,0,71743,9,6,0,0
29,1,31593,0,13460,22,6,0,0
30,9,13422,0,18225,2,0,0,0
0,12,8970,0,40274,2,3,0,0
8,10,19061,1,12560,10,1,2,2
16,4,20882,1,18419,1,4,2,2
9,8,31323,0,67356,18,5,2,2
13,5,28195,0,25078,13,2,1,1
18,0,5322,0,5416,23,3,1,1
0,12,43197,0,50169,13,1,0,0
8,10,42135,0,20390,9,1,2,2
0,12,5089,0,93559,19,6,0,0
3,2,21824,0,7236,16,0,1,1
23,10,4453,0,53783,22,6,2,2
17,14,11058,0,42859,23,3,0,0
0,12,232,0,18709,19,3,0,0
6,12,47329,0,9020,4,0,0,0
7,7,28013,0,51674,12,2,1,1
32,0,2107,0,48897,19,0,1,1
34,11,22897,0,87454,6,0,0,0
17,14,33186,0,39329,15,2,0,0
4,4,29963,1,20955,17,6,2,2
24,13,26648,1,48597,4,4,0,0
10,5,31322,0,3456,4,5,1,1
29,1,42954,0,36473,1,1,0,0
27,15,33473,1,85471,3,1,2,2
1,7,46003,0,67602,6,2,1,1
26,15,41923,1,54482,14,0,2,2
1,7,31941,0,18270,9,6,1,1
27,15,26815,0,22585,17,4,2,2
11,3,43327,0,21646,8,2,0,0
35,13,11960,1,23436,7,0,0,0
0,12,35230,0,36901,10,3,0,0
35,13,23556,1,79929,21,1,0,0
21,6,17986,0,12593,18,4,1,1
4,4,15053,0,49393,15,0,2,2
19,0,43813,0,4393,7,3,1,1
33,2,9643,0,22091,6,4,1,1
27,15,19057,0,15921,2,4,2,2
30,9,39342,0,61364,20,5,0,0
26,15,35518,1,2753,7,6,2,2
0,12,40867,0,38209,10,0,0,0
19,0,5159,0,80881,3,4,1,1
11,3,18968,0,62042,6,0,0,0
16,4,48122,0,82919,20,1,2,2
8,10,42145,0,67338,16,5,2,2
27,15,14649,0,99591,16,4,2,2
25,15,14999,1,61403,9,0,2,2
35,13,14643,1,87093,5,3,0,0
1,7,47318,0,53256,3,2,1,1
33,2,36311,0,42857,16,4,1,1
17,14,45835,0,3233,18,6,0,0
8,10,27566,0,79502,13,1,2,2
6,12,10141,0,68634,15,2,0,0
27,15,4469,1,95905,4,5,2,2
33,2,30226,0,32034,15,6,1,1
7,7,29201,0,6166,18,6,1,1
3,2,29208,0,54812,5,0,1,1
15,11,19684,0,77537,2,0,0,0
24,13,14514,1,83733,22,3,0,0
9,8,47475,0,52728,0,3,2,2
13,5,17752,0,39991,22,2,1,1
23,10,699,0,70165,20,1,2,2
18,0,9329,0,33337,22,3,1,1
0,12,2191,0,36401,15,6,0,0
24,13,7348,1,94891,1,4,0,0
19,0,39444,0,14657,21,3,1,1
33,2,18567,0,77171,7,4,1,1
23,10,37003,1,50153,16,3,2,2
1,7,24277,0,59767,19,5,1,1
14,8,43167,1,19426,5,3,2,2
6,12,11980,0,29629,18,6,0,0
24,13,14934,1,6541,17,1,0,0
24,13,25810,1,24593,9,6,0,0
4,4,6601,0,64118,10,2,2,2
35,13,1832,1,40088,23,6,0,0
4,4,7913,0,47578,3,6,2,2
23,10,25164,1,79683,13,5,2,2
27,15,14602,1,17041,3,5,2,2
14,8,15214,1,77356,3,3,2,2
6,12,597,0,24741,21,2,0,0
15,11,44102,0,77182,5,5,0,0
18,0,16059,0,28240,0,6,1,1
20,9,5654,0,79628,19,5,0,0
22,6,1520,0,24591,6,0,1,1
15,11,24792,0,19665,9,4,0,0
13,5,45976,0,65017,21,5,1,1
17,14,261,0,95801,10,2,0,0
32,0,18820,0,45605,2,1,1,1
35,13,5529,1,50971,14,4,0,0
4,4,18768,1,43950,3,6,2,2
16,4,16160,0,58687,14,3,2,2
6,12,12932,0,89324,22,2,0,0
29,1,32799,0,56586,3,1,0,0
3,2,22683,0,23672,23,4,1,1
15,11,8293,0,3973,4,1,0,0
29,1,31346,0,72254,12,5,0,0
31,1,10315,0,17807,4,0,0,0
11,3,31456,0,82559,21,6,0,0
27,15,41335,1,63129,18,3,2,2
9,8,16226,0,18258,21,2,2,2
30,9,35433,0,47126,15,1,0,0
31,1,24908,0,83830,12,5,0,0
17,14,14561,0,65771,19,6,0,0
0,12,39832,0,41337,18,4,0,0
21,6,49019,0,32591,15,2,1,1
18,0,49405,0,71000,16,0,1,1
18,0,45797,0,10087,10,5,1,1
7,7,22682,0,79069,23,4,1,1
10,5,8410,0,63250,8,2,1,1
11,3,43295,0,73080,4,5,0,0
34,11,37463,0,9881,12,4,0,0
35,13,6276,1,13392,12,1,0,0
13,5,10826,0,92293,11,1,1,1
0,12,28351,0,58842,0,6,0,0
31,1,32071,0,24496,17,1,0,0
12,14,16412,0,64595,15,5,0,0
33,2,40312,0,62007,16,0,1,1
16,4,38679,0,56318,6,3,2,2
7,7,46509,0,48683,11,1,1,1
6,12,41091,0,18599,7,3,0,0
15,11,37290,0,55393,21,3,0,0
3,2,9471,0,88602,11,5,1,1
24,13,27486,1,93687,9,4,0,0
18,0,21043,0,92532,23,3,1,1
9,8,44980,0,35796,7,2,2,2
35,13,19836,1,57789,21,4,0,0
26,15,9756,1,26174,7,2,2,2
4,4,18900,0,45705,10,4,2,2
24,13,7716,1,68624,6,2,0,0
4,4,13443,1,30669,13,4,2,2
29,1,29773,0,73310,23,5,0,0
32,0,29244,0,85055,6,1,1,1
22,6,45891,0,92664,6,1,1,1
29,1,32097,0,52955,5,1,0,0
27,15,13019,1,53845,16,3,2,2
24,13,13237,1,1069,3,1,0,0
35,13,1873,1,6923,18,0,0,0
1,7,25508,0,33677,17,6,1,1
14,8,27812,1,59660,18,5,2,2
25,15,11004,1,91115,14,6,2,2
30,9,45799,0,27611,8,6,0,0
2,2,44479,0,33686,14,2,1,1
15,11,1674,0,74200,20,5,0,0
1,7,7553,0,25114,15,2,1,1
12,14,37057,0,28700,0,6,0,0
26,15,7196,1,43989,6,2,2,2
11,3,22708,0,70046,13,0,0,0
21,6,34435,0,96673,4,5,1,1
6,12,41915,0,9430,18,5,0,0
5,6,15959,0,8872,20,4,1,1
13,5,5070,0,90560,17,5,1,1
14,8,18085,0,68008,9,4,2,2
20,9,30120,0,42406,0,5,0,0
14,8,41024,0,84276,13,3,2,2
13,5,25097,0,37440,8,2,1,1
20,9,36073,0,34875,15,4,0,0
21,6,30416,0,86621,16,0,1,1
9,8,46088,0,13978,20,1,2,2
11,3,33913,0,51521,7,1,0,0
28,3,37373,0,75379,9,3,0,0
16,4,38054,0,96948,10,0,2,2
14,8,27220,0,9107,16,3,2,2
3,2,21912,0,70795,10,5,1,1
9,8,23466,1,84861,12,6,2,2
17,14,21540,0,58136,2,0,0,0
12,14,24003,0,31880,6,0,0,0
0,12,25521,0,52952,0,5,0,0
11,3,46001,0,63673,6,4,0,0
29,1,35451,0,35585,8,1,0,0
30,9,381,0,27028,7,3,0,0
3,2,10427,0,61058,3,4,1,1
13,5,38931,0,73923,11,4,1,1
7,7,4663,0,84120,21,5,1,1
23,10,8343,1,68376,20,5,2,2
15,11,15733,0,1079,18,6,0,0
14,8,35172,1,74464,11,3,2,2
25,15,30028,1,29828,6,0,2,2
20,9,30845,0,60253,23,1,0,0
11,3,9288,0,42317,20,1,0,0
10,5,171,0,79476,19,5,1,1
4,4,9696,1,10092,4,5,2,2
1,7,12778,0,39192,17,5,1,1
30,9,44520,0,7293,20,4,0,0
16,4,6256,0,99772,4,3,2,2
11,3,7199,0,49809,14,5,0,0
17,14,26487,0,60171,12,0,0,0
22,6,40037,0,95321,0,6,1,1
32,0,18946,0,35367,17,3,1,1
12,14,10682,0,37403,7,2,0,0
12,14,30174,0,82307,2,5,0,0
35,13,38075,1,10453,14,2,0,0
18,0,46199,0,2241,20,2,1,1
17,14,31441,0,88549,1,0,0,0
21,6,22026,0,65097,3,4,1,1
29,1,2534,0,98177,22,6,0,0
21,6,26115,0,93408,21,2,1,1
26,15,33124,0,4785,2,2,2,2
12,14,43971,0,34795,7,3,0,0
4,4,14560,0,42265,3,2,2,2
17,14,5949,0,79159,12,4,0,0
6,12,31032,0,75228,3,0,0,0
10,5,46688,0,66738,19,0,1,1
0,12,10308,0,3507,10,5,0,0
30,9,43183,0,53933,6,1,0,0
35,13,20440,1,51991,12,6,0,0
1,7,47325,0,65781,11,5,1,1
0,12,2681,0,5006,8,6,0,0
25,15,25732,1,87541,6,5,2,2
6,12,1244,0,42394,21,6,0,0
33,2,13762,0,19274,13,4,1,1
10,5,47917,0,7973,8,4,1,1
19,0,27678,0,86411,21,5,1,1
14,8,5959,0,8130,14,5,2,2
22,6,39106,0,77654,16,6,1,1
4,4,47752,0,965,2,3,2,2
8,10,22115,1,92121,16,1,2,2
2,2,39430,0,99590,4,4,1,1
32,0,17303,0,93073,0,6,1,1
34,11,5901,0,32277,0,1,0,0
8,10,33644,0,11293,9,2,2,2
15,11,22958,0,75483,19,2,0,0
7,7,345,0,46045,16,0,1,1
31,1,2481,0,46224,23,5,0,0
32,0,40265,0,57208,15,4,1,1
16,4,9242,1,12907,9,0,2,2
0,12,43829,0,55837,14,2,0,0
20,9,48167,0,47158,11,4,0,0
11,3,31938,0,56486,19,3,0,0
20,9,26191,0,16918,22,4,0,0
15,11,28440,0,71901,22,5,0,0
